nhda_id,observation_year,construction_start_year,years_since_construction_start,lon,lat,difference_LST,difference_NDVI,diff_res_subclass_share_mfh_ab,diff_res_subclass_share_sbd,diff_res_subclass_share_tb,diff_res_subclass_share_sfh_db,reldiff_building_volume_density,reldiff_building_density,reldiff_avg_building_footprint,reldiff_avg_building_height,reldiff_built_up_ratio,nhda_degurba_code,nhda_sur_class_2021,nhda_sur_class_2021_short,pre_construction_difference_LST,pre_construction_difference_NDVI,post_construction_difference_LST,post_construction_difference_NDVI
09176_23,2019,2018,1,11.566045264213129,48.940753891451465,0.4785228000000359,-0.04320703506469725,-23.08,-5.380000000000001,0.0,28.46,-77.78819119025306,-18.94964807796427,-42.37723495341225,-9.254901960784313,-60.106951871657756,312,211,2,-0.03418019999998023,0.14956390380859372,-1.0450596149999893,-0.0828108092716762
09176_24,2019,2015,4,11.487553502563939,48.97956099945772,-0.4990309199999956,-0.0359407997131348,-28.57,9.52,0.0,19.049999999999997,-56.795131845841794,41.30434782608697,-78.94882872884381,-23.263327948303726,-40.995308994493165,312,231,2,,,-1.607608739999986,-0.009527946048312703
09176_26,2019,2015,4,11.674604389449023,48.80768374360824,-0.40845339000000536,-0.1873055267333984,-6.700000000000001,3.4000000000000004,0.0,3.299999999999997,-2.3144996596324052,-2.0338983050847506,13.981329722796252,-14.34898139946855,11.941020062847485,311,211,2,,,-1.0119048209999988,-0.18467765702141659
09176_27,2019,2017,2,11.685407796730761,48.82369062724042,-1.60988741999995,-0.11654434204101566,0.0,-11.11,0.0,11.11,10.023492560689105,23.3552014995314,11.166456025574314,-30.188679245283012,34.28413181944059,312,211,2,-1.3714805250000381,-0.02660802841186527,-0.8645454337499956,-0.1938373017311096
09176_29,2019,2017,2,11.543642793324345,48.80020326472575,-0.939100995000004,0.1056286239624023,-13.700000000000001,33.51,0.0,-19.810000000000002,-77.09497206703911,-48.46269619436679,-25.396825396825385,0.0,-71.65545087483177,312,211,2,-3.1368878550000048,0.18815534591674798,-1.4540470706249984,-0.007791737318038956
09177_2,2019,2018,1,11.989546307619936,48.215691040280575,-3.7102607100000284,0.19356014251708986,0.0,26.319999999999993,0.0,-26.319999999999993,-19.23341748909799,-0.5337046061028053,-6.150896083781993,-12.772837510105091,-6.707734428473651,313,211,2,-3.4792595250000127,0.3796994272867839,-1.8493929642857065,-0.03889954566955566
09177_3,2019,2017,2,12.08821530262679,48.40477400140686,-0.042725250000046344,-0.16162403106689455,-35.71,30.0,0.0,5.709999999999994,-43.12682797128423,-8.449655685836587,-19.862006560343858,-3.025718608169443,-28.17610062893083,312,211,2,-2.875409325000007,0.08613857269287109,-0.34158837375002093,-0.10407347798347473
09177_4,2019,2017,2,11.999642515076516,48.36659387535274,-2.3789419199999884,-0.29667215347290044,0.0,0.0,0.0,0.0,-9.763402216232393,6.398063288950377,-11.26005361930296,-13.032984714400653,-4.855393709098594,312,211,2,-3.016402650000032,-0.009675197601318325,-2.27704219874998,-0.22741163730621336
09177_7,2019,2018,1,12.218589164277606,48.2946814439175,-2.0918282400000123,-0.1388665199279785,-22.22,48.370000000000005,0.0,-26.150000000000002,-15.018587360594793,28.890876565295176,-35.4981505063368,-4.893449092344128,-6.735318675201786,311,231,2,-3.0562795500000086,0.25269311904907227,-1.4287323600000141,-0.241103082384382
09177_10,2019,2014,5,12.180632216125309,48.33966339780056,-2.0730291300000374,-0.07639823913574217,-5.0,-40.0,0.0,45.0,-73.2321786430003,-58.454269321633475,4.578155657292348,-22.638563622170185,-54.222222222222236,312,211,2,,,-1.8428254830000015,0.07100268363952637
09177_11,2019,2018,1,12.079719925171323,48.34873420339675,-0.8228883149999717,-0.12257493972778322,-23.75,0.0,0.0,23.75,-61.1830985915493,12.27229146692235,-47.893884163629004,-21.755438859714918,-36.1576354679803,312,211,2,-1.88218968000002,0.3397080739339193,-0.03515677714285305,-0.09121646336146763
09177_12,2019,2017,2,12.16761726423459,48.281096808178,-0.03076218000001063,-0.19636754989624022,-16.27,22.62,0.0,-6.339999999999996,-26.168224299065418,30.625389569914823,-44.76205434270457,-11.85527328714395,-14.684684684684676,311,211,2,-1.6171507125000133,0.23057594299316403,0.0962386256250074,-0.17862391471862793
09177_14,2019,2016,3,12.134801348626999,48.34085394080759,-0.3212938799999847,-0.20332571029663082,-23.08,-15.38,0.0,38.46,-6.822262118491919,36.08801955990219,-44.01860877270714,-9.30930930930931,-8.234630569655955,222,211,2,-1.4842751850000013,-0.3628863906860352,0.8193753500000172,-0.2682362249162462
09178_1,2019,2014,5,11.92805379970086,48.477430923195506,-3.1206522599999857,-0.03216594696044922,22.61,-10.610000000000003,-12.51,0.509999999999998,4.281597365170856,-18.72832369942196,8.477060083417873,3.714285714285711,-10.242990654205615,221,211,2,,,-2.3022073709999957,-0.12325705766677857
09178_3,2019,2018,1,11.761403295416615,48.591445606850236,-1.4321503799999675,-0.018078746795654244,-22.22,-22.22,0.0,44.44,-0.7501875468867223,-4.853028210692447,0.9367982034007108,-2.4475524475524417,-3.9493670886076004,312,231,2,-1.962228315000009,0.16062093098958327,-1.210711512857143,-0.20574885232107976
09178_7,2019,2014,5,11.752838834917132,48.32478946426492,-0.6588233549999529,-0.2321349239349365,-54.94,46.15,0.0,8.79,-45.30755125854309,62.82245827010621,-89.27882242067943,-27.085852478839183,-30.73510773130544,221,211,2,,,-0.8757821744999958,-0.0453051381111145
09178_8,2019,2017,2,11.66465538722659,48.30455630539179,-1.9038371399999647,-0.26781999588012695,-5.67,-47.83,-10.999999999999996,64.5,-46.351931330472105,-32.42584315318976,-12.847347527968234,-7.553366174055828,-44.799225931301415,223,211,2,-5.148392625,0.4524390411376953,-1.7588917293750015,-0.191892731487751
09178_10,2019,2018,1,11.61953731118729,48.302994468670576,-2.0234678400000234,-0.27360428333282466,-7.14,58.4,-51.25999999999999,0.0,-95.7869249394673,-84.17613194336393,-11.880438895194857,-5.383580080753695,-93.74999999999999,221,121,1,-2.2963397699999937,0.04788989067077637,-0.9267717085714244,-0.31593855789729525
09178_13,2019,2016,3,11.907021053206153,48.51174480230098,-1.6679937600000017,0.06274038314819336,21.21,2.9599999999999973,-6.38,-17.790000000000006,-20.04811547714514,-47.48679245283019,27.52064395253625,-13.556740289413552,-20.6149848419229,311,231,2,-2.255893200000031,0.27889305114746094,-0.5888488899999942,-0.05993547439575196
09178_15,2019,2018,1,11.612141119235668,48.29528282190115,-1.0151519400000097,-0.29374592781066894,4.319999999999999,80.30000000000001,-89.29,4.66,-31.572038070233027,-36.27477599782786,6.449914439910498,-22.590183323477234,-30.0197735035053,223,211,2,-0.2164745999999885,0.029142961502075182,-0.5687341135714336,-0.28806407587868826
09178_16,2019,2017,2,11.556317864350609,48.355600993670976,-0.9023572799999897,-0.1884654712677002,-12.5,3.260000000000005,0.0,9.239999999999998,-32.87591240875912,-2.047398681811819,-32.22914072229141,-3.8372985418265544,-34.21664342166436,313,211,2,-0.3204393749999639,0.16104564666748056,-1.0495457662500112,-0.14071969032287598
09178_17,2019,2014,5,11.854143612668713,48.55108571907108,0.32129388000001313,-0.0661978340148926,5.85,0.5800000000000001,0.0,-6.429999999999993,-17.320946958345818,-30.500000000000004,9.225310467179197,2.5477707006369448,-21.40530479292693,313,211,2,,,-0.2977949925000047,-0.08960965538024904
09178_18,2019,2018,1,11.795780282154936,48.54120943407944,-0.5844814200000314,-0.006804428100585902,-3.9699999999999998,22.22,-11.11,-7.149999999999999,14.084507042253518,-10.683398338138032,6.779914689815163,19.062499999999996,-3.915586066615813,313,211,2,-1.7847761099999861,-0.13006848653157552,-0.23291364857142785,-0.20923821176801408
09179_3,2019,2017,2,11.15931039736725,48.20462092836083,1.551781080000012,0.00029987335205072796,-4.55,10.830000000000002,0.0,-6.280000000000008,-12.296983758700692,-11.38163684364917,5.156899810964078,-5.610310841546627,-6.219458018658384,313,211,2,0.021789877500019372,-0.24627192974090578,0.5940946012499975,-0.011229875087738046
09179_5,2019,2015,4,11.119034779429118,48.18542157680934,-1.0732582799999761,-0.0740872573852539,-6.67,20.0,0.0,-13.329999999999998,-53.08424391963341,-50.3037667071689,-5.973326654561388,6.628940986257061,-55.82683110999245,312,211,2,,,-1.1072485900000022,-0.09811060693528914
09180_1,2019,2018,1,11.11374902826011,47.65005346329099,-2.4985726200000045,-0.047346248626709,-8.33,14.29,0.0,-5.960000000000008,-48.77908646940534,-5.269978401727872,-17.91260784859449,-2.6792750197005506,-23.07507795634444,311,231,2,-1.759995465000003,0.05495488166809087,-2.506629381428563,-0.15588780539376396
09181_1,2019,2017,2,10.832810618196573,47.934053731462434,-0.5793543900000486,-0.04332913398742677,-14.76,-14.29,-32.14,61.19,-46.74033149171271,-32.307436366661115,-8.101667990468638,-7.160699417152368,-40.145395799676905,313,231,2,-2.585732130000025,0.5327806091308593,-0.6062712974999958,0.0670417606830597
09181_2,2019,2017,2,10.847134150446658,47.919539066741166,-0.08886851999997702,-0.2607808589935303,0.0,11.11,0.0,-11.11,4.099060631938518,16.707339966209872,-7.25388601036269,-7.944732297063904,9.483793517406964,311,231,2,-1.23646873499996,0.29883186340332035,0.09570455999998906,-0.2084675395488739
09181_3,2019,2017,2,10.822659995269975,48.117607272090304,-1.77907940999998,-0.07502033233642574,-18.75,22.22,0.0,-3.469999999999999,-8.690987124463527,-0.65632458233892,-17.8022395141393,-0.33222591362127013,-18.490566037735846,313,231,2,-2.985640470000007,0.20082897186279297,-1.1841303037499955,-0.038506551980972276
09181_9,2019,2015,4,11.022301835989962,48.09151142967776,-1.8628208999999742,-0.13556226730346677,0.0,-37.5,0.0,37.5,-20.291918832324665,-11.62488393686165,-12.853749575839837,10.65719360568383,-24.409844299347057,313,211,2,,,-1.9137493979999889,-0.15756308343675404
09181_12,2019,2017,2,10.98104830278794,48.18995880863867,-0.21020823000000632,-0.07397964477539065,7.69,3.620000000000001,0.0,-11.319999999999993,-28.55410730524402,-40.87301587301588,13.788300835654605,7.0148090413094195,-27.516935295491706,313,231,2,0.34009299000001647,0.13555858612060545,0.538658589375002,-0.09749028205871582
09181_13,2019,2017,2,10.93304087480556,48.20407447653928,-0.3452200199999709,-0.21065183639526364,-18.67,8.0,0.0,10.670000000000002,8.418818535550052,8.289209421215993,-4.2162881869960716,3.680981595092024,4.0551500405515,313,211,2,-0.9621726299999693,0.11316061019897461,0.08609137874999462,-0.16652073621749874
09182_2,2019,2014,5,11.734825028669869,47.76161686417112,-1.1040204599999583,-0.057587404251098595,-13.33,-29.17,0.0,42.5,-43.417517463729176,0.5838469023678342,-28.837089171563246,-3.659506762132067,-28.284098051539914,221,231,2,,,-1.9644215445,-0.04776651954650879
09183_2,2019,2017,2,12.41515534193487,48.25110848527193,0.8886851999999976,-0.40859680175781254,66.67,-16.67,0.0,-50.0,103.125,67.29738252917062,15.89334268923778,17.842876165113182,81.0344827586207,221,211,2,-0.04913403750001066,-0.3486816215515136,0.6865947675000044,-0.4670338940620422
09183_3,2019,2014,5,12.41967799019101,48.27817645291056,-2.558387969999984,-0.1634915542602539,0.0,11.11,0.0,-11.11,18.966644865925446,0.9569377990430594,19.10168882500898,1.5062761506276128,20.052145058070636,313,211,2,,,-2.3686878600000014,-0.15268075466156006
09183_4,2019,2016,3,12.394797207946116,48.30473158976311,0.24780645000004142,-0.06111797332763669,0.0,-54.55,0.0,54.55,-21.929101401483926,-61.26561870213622,42.92881781122608,0.8915304606240654,-19.621109607577807,312,211,2,-2.7036538200000564,-0.19583124160766602,-0.867037740000007,-0.10326644685533312
09183_5,2019,2014,5,12.361874624698538,48.19783917825286,-1.286884530000009,-0.13812099456787108,13.250000000000002,-1.4499999999999993,-46.55,34.760000000000005,-12.525727727139069,-42.066420664206646,30.040739998664268,2.344454463480611,-12.389380530973455,313,211,2,,,-0.32223383549999907,-0.15324458312988282
09183_6,2019,2017,2,12.325813364548166,48.231522611045115,0.6460057799999959,-0.06204860687255853,-33.33,0.0,0.0,33.33,-50.15713387806412,17.201666258270038,-51.483073053139094,-9.508963367108331,-35.08403361344538,312,211,2,0.8365603950000207,0.04034736633300784,1.340718344999999,-0.13221123456954953
09183_7,2019,2016,3,12.508600572222768,48.353904506279726,0.8613410400000134,-0.07036237716674804,12.0,6.609999999999999,0.0,-18.61,-44.30769230769231,-17.73778920308484,-10.679430596133528,-10.209205020920509,-28.27599920461324,313,231,2,-2.8301205600000685,0.4250440216064453,-0.9641664749999895,-0.09376867612202962
09183_10,2019,2017,2,12.553788041554546,48.33008266099674,-1.423605330000015,0.0705642509460449,5.88,22.79,-25.0,-3.6799999999999997,-32.10020390329158,-13.469792010564538,-1.6990451103062127,-12.65432098765431,-15.164023462958948,312,231,2,-2.7062173350000194,0.22485393524169925,-1.2521702643749855,0.040424754619598394
09183_11,2019,2016,3,12.543733716488067,48.22982486781221,0.7280382600000053,-0.1988308143615723,-4.289999999999999,20.0,0.0,-15.709999999999994,34.82993197278912,32.6718966312875,1.1438627364716145,1.1102299762093621,33.77281947261663,312,211,2,-2.013213780000001,-0.18128166198730478,0.2717325900000007,-0.2257515960269504
09183_13,2019,2014,5,12.416865010109026,48.25000909844311,-0.35376506999998014,-0.22143624305725096,8.18,23.64,0.0,-31.82,26.26262626262626,2.6331538001196964,12.321551263455225,16.905901116427426,14.928098607623827,221,211,2,,,0.4436589959999921,-0.24164715385437008
09184_2,2019,2018,1,11.619021605681986,48.07074440360947,-1.314228689999993,-0.16504309177398682,0.0,0.0,0.0,0.0,7.967237527922561,70.38883349950149,-90.3262591067469,-7.136150234741782,-23.65752910251596,130,141,1,-1.8890257199999922,0.43457726478576664,-1.523948631428569,-0.16281461817877635
09184_3,2019,2017,2,11.628338007681506,48.0471158112422,0.8493779700000061,-0.3245649576187134,20.0,0.0,-20.0,0.0,29.718292830371173,-41.54002026342451,56.95756569351255,-14.803149606299213,16.400837763815048,130,211,2,1.7367814124999796,0.21880163192749014,-0.20241087187500284,-0.2861248534917831
09184_7,2019,2018,1,11.73579087971211,48.11456417933979,-1.3928431500000045,0.40422500610351564,0.0,0.0,0.0,0.0,-42.25869390565821,-93.5334872979215,76.18076625434534,-15.532940546331023,-21.132596685082888,130,121,1,-0.1885607699999904,0.367057336171468,-0.42310204714284794,0.16318826454026358
09185_2,2019,2017,2,11.298816503310926,48.52737919773338,0.5750818649999871,-0.22831007003784187,-3.8200000000000003,0.0,0.0,3.8200000000000074,-17.282442748091597,-21.778011572856393,15.82347297729454,-4.1935483870967705,-6.016738294503498,221,211,2,1.6551761849999878,-0.260813217163086,-0.006088348125016907,-0.17596582412719727
09185_3,2019,2017,2,11.274215930052009,48.54469830139049,-1.5705801900000154,-0.12276167869567872,-0.6600000000000001,-37.52000000000001,-7.32,45.489999999999995,-59.34893731503902,-63.85315797080503,18.860353130016065,-3.082502266545783,-46.362367948973485,312,211,2,-0.5977262475000273,0.050236148834228445,-1.1220718781250039,-0.08867483258247376
09185_4,2019,2015,4,11.089291001542524,48.7222973802971,0.8715951000000359,-0.12532161712646483,17.39,13.16,0.0,-30.549999999999997,-35.1421188630491,-68.01793022802573,49.95708154506438,-19.01840490797545,-19.749216300940446,312,211,2,,,0.7952023529999963,-0.19195202191670735
09185_6,2019,2017,2,11.046399385706609,48.76233315479344,-3.116379735000038,-0.17792654037475586,-15.45,2.7300000000000004,0.0,12.730000000000004,-6.352261790182881,13.689013689013695,-11.485420240137227,-11.149825783972119,2.2243713733075476,312,211,2,-4.4310356774999775,0.032599506378173826,-1.319462533124998,-0.1509251248836517
09185_8,2019,2017,2,11.071329774096064,48.61369478399528,-0.14355684000003066,0.03477869033813474,-11.11,0.0,0.0,11.11,-90.17663464518128,15.419245920090036,-74.48522829006268,-49.7816593886463,-60.8051370708817,311,211,2,-0.09143203499999686,-0.03446187973022463,-0.2437475512500118,0.06667881011962892
09185_9,2019,2015,4,11.17508342910474,48.575492378370875,1.3287552750000344,-0.3999110126495362,-2.8600000000000003,7.14,0.0,-4.290000000000006,47.32142857142857,13.504572874100015,24.785914914023436,19.62864721485412,37.96932839767319,312,211,2,,,0.7452138104999989,-0.33954879336886934
09185_11,2019,2017,2,11.112567155211847,48.63788692713403,-0.502448940000022,-0.22850403785705564,6.859999999999999,47.06,0.0,-53.92,24.675324675324674,24.831689369030844,-0.6699938469952758,11.868910540301167,24.11651317198543,312,231,2,-1.1595632850000044,0.1109998703002929,0.1838253881249976,-0.19867928743362426
09185_12,2019,2017,2,11.22467328528684,48.5215530485119,-0.9467915400000209,-0.09433805465698242,25.0,-66.67,0.0,41.66,-49.102428722280884,-31.565656565656564,-3.2783618155547876,-27.707006369426757,-34.79715600167294,312,211,2,-1.1330736300000126,-0.17954507827758787,0.14889749624999027,-0.0859880030155182
09186_1,2019,2015,4,11.651097087020466,48.76293104709242,-0.5109939900000313,-0.028446102142334007,0.0,-28.57,0.0,28.569999999999993,-52.44667503136762,2.266288951841362,-43.33249306780943,-14.025974025974019,-41.16945107398568,312,211,2,,,-1.268256321000011,-0.04976275338066946
09186_8,2019,2015,4,11.424438799127293,48.43721800526905,-0.9570456000000434,-0.1321312999725342,-9.940000000000001,4.359999999999999,3.09,2.479999999999997,-67.64705882352942,-48.506860371267145,-17.642553784028408,-3.7230081906180192,-64.7964796479648,313,211,2,,,-0.4487860260000005,-0.07740810818142362
09186_9,2019,2017,2,11.60577096250447,48.68728647948478,-2.701090304999994,-0.0412417602539063,-0.9100000000000001,-21.21,-24.24,46.36,-60.404354587869356,-68.49768365320979,17.956001849772086,-7.653910149750416,-52.14253495714929,222,211,2,-1.4107877550000154,-0.14073361396789552,-1.9671773231249947,-0.038179577589035056
09186_10,2019,2015,4,11.454532129716043,48.655955896887455,0.011963070000007292,0.08123825073242186,-15.38,-30.77,-30.77,76.92,-119.78995733508371,-104.78413068844804,-2.5263157894737,-24.014022787028924,-106.61605206073754,312,211,2,,,-0.8410038209999982,0.07902209387885199
09186_12,2019,2015,4,11.380528910841132,48.600512744089215,-0.33496596000001944,-0.2801382541656494,-17.65,4.24,0.0,13.409999999999997,-13.16073354908307,2.9130253849354943,-5.737241855501843,-3.2013479359730477,-2.8743140841390162,313,211,2,,,-0.8755258230000009,-0.22707884682549373
09186_13,2019,2015,4,11.37095418539533,48.446353213311404,-0.7468373699999802,0.06833152770996093,-50.0,0.0,0.0,50.0,-45.729205520328236,45.614035087719294,-83.21432798137992,6.231454005934717,-41.57303370786518,312,211,2,,,-0.769396302000007,0.10900636249118381
09186_18,2019,2018,1,11.52596449875516,48.53091591311413,-3.0437468099999876,-0.19239575386047358,75.0,-100.0,0.0,25.0,-31.362196409714883,-116.31733594515181,106.09950499202951,-29.89840348330913,-14.784882338958875,221,133,1,-3.8959731300000158,0.18137677192687982,-3.906186499285726,-0.17202769688197542
09187_3,2019,2017,2,12.244465485119067,48.04379427536967,-1.5295639499999965,-0.18952215194702146,0.0,16.67,0.0,-16.67,-0.9066183136899306,-1.43993937097385,5.752671755725201,10.309278350515456,4.304559129831056,312,231,2,-6.416050792500009,0.394959774017334,-1.6858315518749922,-0.09143884897232056
09187_5,2019,2016,3,12.31356550010071,48.004458379978004,-1.3945521600000177,0.024054965972900355,-1.8200000000000003,-40.0,81.82,-40.0,-13.400616764788342,1.7276840806252494,-20.567549599356184,2.7093596059113376,-18.894009216589858,311,211,2,-0.20337218999999607,0.07651611328124996,-1.5967850099999987,-0.059954408937030336
09189_2,2019,2018,1,12.384258504132587,47.97417692331053,-1.220233139999948,-0.031020011901855438,0.0,0.0,0.0,0.0,-23.533980582524283,-20.282301845819756,2.206645898234687,-6.1953931691819,-18.12023708721423,313,231,2,-3.7971353849999567,0.353537769317627,-0.6104827864285666,-0.06268431254795617
09189_6,2019,2014,5,12.540313146680743,48.11240104519352,-2.8027764000000275,-0.17715394020080572,6.42,6.42,0.0,-12.829999999999998,-27.58902988129349,-44.35837851794474,12.090972383383617,1.7501988862370632,-32.736106893410266,312,211,2,,,-2.758342140000013,-0.1544944705963135
09189_7,2019,2018,1,12.567916892953281,48.01024635834984,-0.5776453799999786,-0.27237941741943356,-11.11,10.0,0.0,1.1099999999999994,0.08140008140009052,44.13869014859658,-24.42765058901979,-3.129890453834119,20.23884349465744,312,211,2,-2.1003732900000025,-0.21936279296874997,-0.8652473485714296,-0.23845433507646832
09189_10,2019,2017,2,12.776186456678314,48.052735061777796,-1.521018899999973,-0.13642828941345214,-19.23,-0.8599999999999994,-31.339999999999996,51.42,-29.904247483427454,-13.3913043478261,-1.8256130790190586,13.842482100238666,-15.196368659956585,313,231,2,-2.5284802950000085,0.3786424541473389,-0.5459066228571317,-0.08542992949485778
09189_11,2019,2016,3,12.534664423786571,48.05131127723721,-3.2778811800000085,0.012016563415527315,-50.0,0.0,0.0,50.0,-64.86486486486486,6.357538641003206,-52.05224747826897,-0.1687763713080133,-46.07816343263187,312,112,1,-0.17004649499999402,0.33227787017822275,-0.8655186200000047,-0.018781469133165158
09189_13,2019,2016,3,12.3784083805045,48.07299169718716,1.633813559999993,-0.20987041473388673,0.0,0.0,0.0,100.0,200.0,200.0,200.0,200.0,200.0,312,211,2,0.7656364800000119,0.37969402313232425,1.9244402050000025,-0.18745757314893932
09190_4,2019,2017,2,10.959778581722814,47.69418552027444,-0.8921032199999956,-0.3605308055877685,-11.11,0.0,0.0,22.22,-41.740850642927796,-29.659090909090914,-5.796960722435305,16.20029455081001,-35.27472527472528,311,231,2,-1.843167285000014,0.2645698165893555,-0.9496754943749988,-0.20708317995071412
09190_6,2019,2017,2,11.151021554077968,47.83091476311567,-0.5178300299999705,-0.3630285358428955,-22.22,0.0,0.0,22.22,28.941096356826694,44.29364589759408,-8.82655687081832,-7.9869600651996775,35.809727418492784,223,211,2,0.9647361450000034,0.03437902450561514,-1.0760354212499923,-0.2699412155151367
09190_10,2019,2018,1,11.159614067009374,47.83948978603364,-1.1723808599999757,-0.2514260196685791,-12.05,-19.479999999999997,26.92,4.619999999999999,-32.35101506221349,10.357087648786525,-39.59670027497708,-8.727272727272736,-29.539489382009076,223,211,2,-2.5367405100000204,0.22510814666748047,-1.099625862857126,-0.20802385738917759
09261_1,2019,2017,2,12.180763833173701,48.53595531708278,-0.08545050000003585,-0.3069644260406494,-37.040000000000006,-37.03,70.37,3.7,-28.86845261895241,29.51374207188161,-43.86322221031194,-7.8722190530519045,-14.844298759072824,221,112,1,-1.7055919799999941,0.13265476226806638,0.33752947499999486,-0.289268319606781
09261_2,2019,2014,5,12.184066227664621,48.555924830530564,-1.9243452599999955,-0.18177139282226562,4.380000000000001,-17.65,0.0,13.27000000000001,-11.024734982332166,4.081632653061223,17.68491070783023,-28.973843058350106,21.70686456400742,221,211,2,,,-1.6390260405000034,-0.20893211460113528
09261_4,2019,2014,5,12.080468063881263,48.532153846546805,-1.3210647299999891,-0.14750840187072756,4.55,-22.62,-14.190000000000001,32.260000000000005,-50.591016548463344,-50.91758425091759,20.21792730454148,-21.09704641350211,-31.487198111494468,221,211,2,,,-1.4514621929999918,-0.09729594326019288
09261_5,2019,2014,5,12.122388807523079,48.544163278377184,-2.4199581600000215,-0.1378113079071045,50.0,-60.0,25.0,-15.0,7.892976588628765,-39.95387719803977,56.45613278723862,-12.624584717607986,17.517286796180443,130,231,2,,,-1.8842689755000124,-0.16858390045166016
09262_1,2019,2014,5,13.437370682118546,48.58904666144561,-3.6914615999999825,-0.012289142608642556,-0.7999999999999998,9.31,-66.67,58.14999999999999,-50.59984004265529,-52.73710592270149,24.988627748294157,-15.93495934959349,-28.701406120760954,221,211,2,,,-4.017455257499995,-0.06858396148681642
09262_2,2019,2018,1,13.39880932595289,48.579522604213615,-0.8733041100000065,-0.19386091232299812,53.41,0.0,0.0,-53.41,32.995391705069125,-42.070522841757864,58.248737853536724,11.15602263540825,17.23237597911227,223,231,2,-2.228264204999993,0.17661055246988933,0.05078201142856845,-0.30677178791591103
09263_1,2019,2016,3,12.55805440543227,48.89342459557229,-0.35461957499998675,-0.22523992538452148,-8.889999999999999,22.22,8.89,-22.230000000000004,-33.73047392110139,0.801871032408961,-26.163149450820672,-0.47732696897375093,-25.33003300330032,311,211,2,-1.4483859750000079,-0.11085420608520513,-1.1730454749999935,-0.12041421360439723
09263_2,2019,2018,1,12.598933332840726,48.87840854430287,-1.729518120000023,-0.19087907791137693,0.0,-9.79,-4.899999999999999,14.680000000000003,33.91684901531728,33.85929529007001,12.855221873599287,-4.074702886247882,46.1603197980223,221,211,2,-2.508826679999989,0.004197343190511016,-0.9270158528571467,-0.26544218335832864
09271_1,2019,2017,2,13.017574942884389,48.68723481418724,-0.5195390399999837,-0.17723249435424807,5.56,77.78,0.0,-83.33,-11.178807947019871,17.768344451182525,-23.702837846613413,-7.466243050039724,-6.009950248756211,312,211,2,-1.1014569449999811,0.40825758934020995,-0.4625008312499901,-0.13711429595947267
09271_2,2019,2017,2,13.1502604147942,48.72998185499856,-1.1510182349999951,-0.060008106231689506,-6.43,12.5,0.0,-6.069999999999993,-3.5549703752468758,-12.05685345531776,9.19373549883989,10.418445772843727,-2.898550724637695,311,211,2,-2.782695532499993,0.06450643539428708,-1.1159835300000154,-0.10253838539123539
09271_6,2019,2014,5,13.173332999932862,48.75881792318877,-1.756862280000007,-0.00025360107421873446,0.0,-22.22,0.0,22.22,10.649960845732176,22.11076280041797,1.3580328301140498,-11.631663974151856,23.45814977973567,313,121,1,,,-1.6362061740000087,-0.0697188425064087
09271_7,2019,2016,3,13.059483008488728,48.78357096196,-3.07450898999997,-0.038503952026367194,-12.39,51.3,0.0,-38.91,-9.436834094368349,22.629969418960243,-27.355543987506504,-12.187500000000004,-4.8123195380173245,221,211,2,-3.731623335000009,-0.028316841125488268,-1.3206849499999846,-0.057674475775824664
09271_8,2019,2014,5,13.057449078149034,48.78345460103471,-5.368000409999979,-0.048360900878906266,-30.77,40.0,20.0,-29.230000000000004,-45.19326065411298,-3.6984352773826377,-25.169754103764262,-16.15686274509803,-28.77455565949486,221,211,2,,,-0.9013318739999931,-0.10754256820678712
09271_9,2019,2014,5,13.066547513560378,48.77368983517304,-4.00762844999997,-0.13470386505126958,-10.91,41.22,0.0,-30.310000000000002,-63.448676940971225,-21.67982770997846,-29.046479405466684,-15.481832543443923,-49.93324432576769,221,231,2,,,-1.1279465999999985,-0.20231609630584715
09271_11,2019,2014,5,12.958091316484373,48.73899289983786,0.2734416000000124,-0.26636808395385747,-9.53,0.0,0.0,9.530000000000001,-20.43984476067271,48.735991660151164,-43.549488054607515,-28.15033161385409,5.410821643286565,313,211,2,,,-0.45006778349997917,-0.266648428440094
09271_12,2019,2016,3,13.069365568533016,48.663759619570364,3.3223154400000396,0.06104425430297855,-2.3800000000000026,0.0,0.0,2.3799999999999955,-13.342550985136526,-27.881448957189892,17.985003100862606,8.934707903780076,-10.077713712709942,311,121,1,-1.8508578299999954,0.3484573364257812,0.8194702950000227,0.011067763434516036
09271_13,2019,2016,3,12.93901742788187,48.714351719625974,-0.7895626200000123,-0.01774797439575193,-26.0,0.0,0.0,26.0,-77.27598566308244,27.554322699953772,-59.93923053879403,-19.19999999999999,-33.759801898472965,312,211,2,-1.4201873099999744,-0.1841145610809326,-0.8028549200000062,-0.041250574323866106
09271_14,2019,2018,1,13.00592231864177,48.693135427282996,-3.8862887400000545,-0.2041118431091308,0.11999999999999922,38.13,-4.35,-33.89,-2.6341150016061627,-6.548297768366177,4.12259289395173,-0.5410279531108992,-2.38726790450928,222,211,2,-5.364867224999974,0.2020352427164714,-1.8263213292857228,-0.16860262734549386
09271_15,2019,2014,5,13.023685105083048,48.77047543204098,0.389654280000002,-0.04565002441406246,0.0,54.620000000000005,0.0,-54.62,-6.471306471306478,37.546343107516016,-33.9043722833035,-19.02017291066283,3.7586547972304625,221,211,2,,,-0.3140305874999953,-0.09793089294433593
